obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"391.9740"	"391.97430"	"250"	""		"22450.5521"	"47955.206"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"2"	"6p2.(1S).5d.(2D).6s"	"g 3D"	"2"		""	"L16323"	
"392.0137"	"392.01402"	"84"	""		"15673.341"	"41175.411"	"5d3.(b 4F).6s"	"a 5F"	"3"	"5d3.(b 2G).6p"	"u 3F*"	"4"		""	"L16323"	
"392.2020"	""	"56"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"392.2312"	"392.23180"	"110"	""		"22450.5521"	"47938.463"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"2"	"5d2.(3P).6s.(a 4P).7s"	"c 5P"	"3"		""	"L16323"	
"392.2784"	"392.27870"	"220"	""		"19292.6984"	"44777.562"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"3"	"5d2.(3F).6s.(a 4F).7s"	"d 3F"	"4"		""	"L16323"	
"392.3714"	"392.37133"	"560"	""		"19791.3040"	"45270.151"	"5d.6s2.(a 2D).6p"	"z 3P*"	"2"	"5d2.(3P).6s.(a 4P).7s"	"e 3P"	"1"		""	"L16323"	
"392.6434"	"392.64327"	"2800"	""		"10532.5690"	"35993.7702"	"5d2.6s2"	"a 1G"	"4"	"5d2.(a 3F).6s.(a 2F).6p"	"y 3G*"	"5"		""	"L16323"	
"392.7108"	"392.71051"	"280"	""		"18381.5234"	"43838.365"	"5d.6s2.(a 2D).6p"	"z 3D*"	"3"	"6p2.(3P).5d.(4D).6s"	"b 5D"	"4"		""	"L16323"	
"392.7585"	"392.75796"	"2800"	""		"14740.6924"	"40194.4590"	"5d3.(b 4F).6s"	"a 5F"	"2"	"5d2.(b 1D).6s.(b 2D).6p"	"v 3F*"	"2"		""	"L21976,L16323"	
"392.8722"	"392.87209"	"270"	""		"22450.5521"	"47896.924"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"2"	"6p2.(1S).5d.(2D).6s"	"g 3D"	"3"		""	"L16323"	
