obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"481.717"	"481.7247+"	"28h"	"1.75e+07"	B	"9183.797"	"29936.74&dagger;"	"5d2.(1D).6s"	"2D"	"5/2"	"4f.5d.(3P*).6s"	"*"	"3/2"		"T9460"	"L3475"	
""	"482.6977+"	""	"1.15e+06"	B	"9183.797"	"29894.91"	"5d2.(1D).6s"	"2D"	"5/2"	"4f.5d.(3D*).6s"	"*"	"7/2"		"T9460"	""	
""	"483.0780+"	""	"4.60e+05"	C	"3010.002"	"23704.81"	"5d2.(3F).6s"	"4F"	"5/2"	"5d2.(3P).6p"	"4D*"	"3/2"		"T9460"	""	
"483.952"	"483.9514+"	"70"	"4.38e+07"	B+	"7011.909"	"27669.37"	"5d2.(3F).6s"	"2F"	"5/2"	"4f.5d.(3F*).6s"	"2F*"	"5/2"		"T9460"	"L3475"	
"485.082"	"485.0812+"	"70"	"6.2e+06"	B	"1053.164"	"21662.51"	"5d.6s2"	"2D"	"5/2"	"5d2.(3F).6p"	"2G*"	"7/2"		"T9460"	"L3475"	
"485.495"	"485.4950+"	"23"	"2.7e+07"	B+	"9183.797"	"29775.58&dagger;"	"5d2.(1D).6s"	"2D"	"5/2"	"4f.5d.(3D*).6s"	"*"	"5/2"		"T9460"	"L3475"	
"487.056"	"487.0558+"	"35"	""		"8446.044"	"28971.84"	"5d2.(1D).6s"	"2D"	"3/2"	"4f.5d.(3D*).6s"	"*"	"3/2"		""	"L3475"	
"487.886"	"487.8848+"	"65"	"2.38e+07"	B+	"8052.162"	"28543.08"	"5d2.(3F).6s"	"2F"	"7/2"	"4f.5d.(3F*).6s"	"2F*"	"7/2"		"T9460"	"L3475"	
"488.761"	"488.7595+"	"26"	"1.28e+07"	B	"8052.162"	"28506.41"	"5d2.(3F).6s"	"2F"	"7/2"	"5d.6s.(3D).6p"	"*"	"5/2"		"T9460"	"L3475"	
"490.187"	"490.1867+"	"65"	"4.7e+06"	B	"1053.164"	"21447.86"	"5d.6s2"	"2D"	"5/2"	"5d2.(3F).6p"	"*"	"7/2"		"T9460"	"L3475"	
"490.513"	"490.5129+"	"26"	"6.5e+06"	B	"7011.909"	"27393.04"	"5d2.(3F).6s"	"2F"	"5/2"	"5d2.(1D).6p"	"*"	"5/2"		"T9460"	"L3475"	
""	"492.6370+"	""	"2.20e+05"	C	"3010.002"	"23303.26"	"5d2.(3F).6s"	"4F"	"5/2"	"5d2.(3F).6p"	"4D*"	"7/2"		"T9460"	""	
"494.585"	"494.5845+"	"26"	"9.1e+06"	B+	"7011.909"	"27225.26"	"5d2.(3F).6s"	"2F"	"5/2"	"5d2.(3P).6p"	"2P*"	"3/2"		"T9460"	"L3475"	
"494.977"	"494.9766+"	"370"	"9.0e+07"	B+	"0.000"	"20197.34"	"5d.6s2"	"2D"	"3/2"	"5d.6s.(1D).6p"	"*"	"1/2"		"T9460"	"L3475"	
""	"496.4829+"	""	"1.36e+06"	C+	"2668.188"	"22804.25"	"5d2.(3F).6s"	"4F"	"3/2"	"5d2.(3F).6p"	"4D*"	"5/2"		"T9460"	""	
""	"496.8661+"	""	"1.18e+06"	B	"7011.909"	"27132.44"	"5d2.(3F).6s"	"2F"	"5/2"	"5d2.(1G).6p"	"2G*"	"7/2"		"T9460"	""	
"497.795"	"497.7952+"	"35"	"3.01e+06"	B+	"0.000"	"20082.98"	"5d.6s2"	"2D"	"3/2"	"5d2.(3F).6p"	"4F*"	"3/2"		"T9460"	"L3475"	
"499.388"	"499.3864+"	"65"	"6.2e+06"	B+	"0.000"	"20018.99"	"5d.6s2"	"2D"	"3/2"	"5d.6s.(1D).6p"	"*"	"3/2"		"T9460"	"L3475"	
""	"499.593+"	""	"1.03e+06"	C	"7011.909"	"27022.62"	"5d2.(3F).6s"	"2F"	"5/2"	"4f.5d.(3G*).6s"	"4G*"	"5/2"		"T9460"	""	
"500.179"	"500.178+"	"50"	"2.13e+07"	B+	"8052.162"	"28039.45"	"5d2.(3F).6s"	"2F"	"7/2"	"5d.6s.(1D).6p"	"*"	"7/2"		"T9460"	"L3475"	
""	"500.553+"	""	"5.800e+04"	C+	"3494.526"	"23466.84"	"5d2.(3F).6s"	"4F"	"7/2"	"4f.5d.(1G*).6s"	"2G*"	"9/2"		"T9460"	""	
"504.688"	"504.687+"	"140"	"1.13e+07"	B+	"3494.526"	"23303.26"	"5d2.(3F).6s"	"4F"	"7/2"	"5d2.(3F).6p"	"4D*"	"7/2"		"T9460"	"L3475"	
"505.057"	"505.056+"	"210"	"2.16e+07"	B+	"3010.002"	"22804.25"	"5d2.(3F).6s"	"4F"	"5/2"	"5d2.(3F).6p"	"4D*"	"5/2"		"T9460"	"L3475"	
"505.646"	"505.646+"	"170"	"2.26e+07"	B+	"2668.188"	"22439.36"	"5d2.(3F).6s"	"4F"	"3/2"	"5d2.(3F).6p"	"4D*"	"3/2"		"T9460"	"L3475"	
"506.790"	"506.789+"	"45"	"3.10e+06"	B	"3494.526"	"23221.10"	"5d2.(3F).6s"	"4F"	"7/2"	"5d.6s.(3D).6p"	"*"	"7/2"		"T9460"	"L3475"	
"507.892"	"507.890+"	"24"	""		"15196.83"	"34880.63"	"4f.6s2"	"2F*"	"5/2"	""	""	"5/2"		""	"L3475"	
"510.313"	"510.312+"	"24"	""		"15196.83"	"34787.23"	"4f.6s2"	"2F*"	"5/2"	""	""	"5/2"		""	"L3475"	
